,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액,날짜,이익,누적노출
10631,2019-04-14 21:00:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,54273000,2019-04-14 00:00:00,54273000,60
10640,2019-04-14 22:00:00,20,100205,200732,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,598000,25052000,2019-04-14 00:00:00,25052000,60
10641,2019-04-14 22:00:00,20,100205,200731,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,648000,28944000,2019-04-14 00:00:00,28944000,60
10639,2019-04-14 22:00:00,20,100205,200733,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000,42790000,2019-04-14 00:00:00,42790000,60
10662,2019-04-14 23:00:00,20,100148,200519,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000,50000,2019-04-14 00:00:00,50000,60
10660,2019-04-14 23:00:00,20,100148,200510,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000,88039000,2019-04-14 00:00:00,88039000,60
10661,2019-04-14 23:00:00,20,100148,200443,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000,62032000,2019-04-14 00:00:00,62032000,60
10665,2019-04-14 23:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,15322000,2019-04-14 00:00:00,15322000,60
10659,2019-04-14 23:00:00,20,100148,200434,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000,17678000,2019-04-14 00:00:00,17678000,60
10664,2019-04-14 23:00:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,27719000,2019-04-14 00:00:00,27719000,60
10658,2019-04-14 23:00:00,20,100148,200501,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,32082000,2019-04-14 00:00:00,32082000,60
10663,2019-04-14 23:00:00,20,100148,200452,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000,6942000,2019-04-14 00:00:00,6942000,60
10668,2019-04-14 23:40:00,20,100374,201198,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,의류,79000,20092000,2019-04-14 00:00:00,20092000,40
10669,2019-04-14 23:40:00,20,100374,201199,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,의류,79000,17207000,2019-04-14 00:00:00,17207000,40
10677,2019-04-15 01:00:00,20,100155,200488,무이자 LG전자 매직스페이스 냉장고,가전,1549000,8451000,2019-04-15 00:00:00,8451000,60
10676,2019-04-15 01:00:00,20,100155,200555,일시불 LG전자 매직스페이스 냉장고,가전,1409000,3856000,2019-04-15 00:00:00,3856000,60
10679,2019-04-15 01:40:00,20,100362,201149,에이유플러스 슈퍼선스틱 1001(쇼퍼백),이미용,69900,6599000,2019-04-15 00:00:00,6599000,40
10682,2019-04-15 06:40:00,20,100266,200880,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(2019리뉴얼),이미용,39900,23785000,2019-04-15 00:00:00,23785000,60
10684,2019-04-15 07:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,43737000,2019-04-15 00:00:00,43737000,60
10687,2019-04-15 08:40:00,20,100635,201945,바로바로 무선청소기,생활용품,89000,34628000,2019-04-15 00:00:00,34628000,60
10690,2019-04-15 09:40:00,20,100185,201963,2019 S/S 엘리자베스아덴 선글라스 2종,잡화,49900,49204000,2019-04-15 00:00:00,49204000,60
10693,2019-04-15 10:40:00,20,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60900,42860000,2019-04-15 00:00:00,42860000,60
10698,2019-04-15 11:40:00,20,100749,202190,레코바 남성 다이얼워킹화세트,잡화,54900,17043000,2019-04-15 00:00:00,17043000,60
10699,2019-04-15 11:40:00,20,100749,202194,레코바 여성 다이얼워킹화세트,잡화,54900,13880000,2019-04-15 00:00:00,13880000,60
10702,2019-04-15 12:40:00,20,100074,200200,비버리힐스폴로클럽 남성기초세트(골드+플라),이미용,39800,37061000,2019-04-15 00:00:00,37061000,60
10705,2019-04-15 13:40:00,20,100080,200219,아키 풀커버 라이크라 레이스 패키지(106차),속옷,89900,36703000,2019-04-15 00:00:00,36703000,60
10711,2019-04-15 14:40:00,20,100516,201580,무이자 해피콜 크로커다일 IH후라이팬,주방,99000,10048000,2019-04-15 00:00:00,10048000,60
10710,2019-04-15 14:40:00,20,100516,201581,일시불  해피콜 크로커다일 IH 후라이팬,주방,90000,19946000,2019-04-15 00:00:00,19946000,60
10716,2019-04-15 15:40:00,20,100162,200571,트레스패스 여성 다이얼 트레킹화 세트,잡화,49800,15532000,2019-04-15 00:00:00,15532000,60
10717,2019-04-15 15:40:00,20,100162,200567,트레스패스 남성 다이얼 트레킹화 세트,잡화,49800,22325000,2019-04-15 00:00:00,22325000,60
10720,2019-04-15 16:40:00,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,40536000,2019-04-15 00:00:00,40536000,60
10723,2019-04-15 17:40:00,20,100642,201961,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),농수축,49900,35278000,2019-04-15 00:00:00,35278000,60
10733,2019-04-15 18:40:00,20,100765,202235,일시불  린나이 자동불꽃조절 가스레인지 3구,주방,279000,8387000,2019-04-15 00:00:00,8387000,60
10732,2019-04-15 18:40:00,20,100765,202231,무이자 린나이 자동불꽃조절 가스레인지 3구,주방,289000,12692000,2019-04-15 00:00:00,12692000,60
10735,2019-04-15 18:40:00,20,100765,202233,일시불  린나이 자동불꽃조절 가스레인지 2구,주방,209000,16518000,2019-04-15 00:00:00,16518000,60
10734,2019-04-15 18:40:00,20,100765,202227,무이자  린나이 자동불꽃조절 가스레인지 2구,주방,219000,10198000,2019-04-15 00:00:00,10198000,60
10745,2019-04-15 19:40:00,20,100448,201380,무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,16780000,2019-04-15 00:00:00,16780000,60
10744,2019-04-15 19:40:00,20,100448,201387,일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,23014000,2019-04-15 00:00:00,23014000,60
10746,2019-04-15 19:40:00,20,100448,201388,일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,14403000,2019-04-15 00:00:00,14403000,60
10747,2019-04-15 19:40:00,20,100448,201381,무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,5785000,2019-04-15 00:00:00,5785000,60
10752,2019-04-15 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,26484000,2019-04-15 00:00:00,26484000,60
10753,2019-04-15 20:40:00,20,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,45258000,2019-04-15 00:00:00,45258000,60
10761,2019-04-15 21:40:00,20,100205,200732,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,598000,26715000,2019-04-15 00:00:00,26715000,60
10762,2019-04-15 21:40:00,20,100205,200731,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,648000,41593000,2019-04-15 00:00:00,41593000,60
10760,2019-04-15 21:40:00,20,100205,200733,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000,29061000,2019-04-15 00:00:00,29061000,60
10781,2019-04-15 22:40:00,20,100148,200510,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000,37785000,2019-04-15 00:00:00,37785000,60
10780,2019-04-15 22:40:00,20,100148,200434,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000,7091000,2019-04-15 00:00:00,7091000,60
10782,2019-04-15 22:40:00,20,100148,200443,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000,23925000,2019-04-15 00:00:00,23925000,60
10779,2019-04-15 22:40:00,20,100148,200501,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,6447000,2019-04-15 00:00:00,6447000,60
10784,2019-04-15 22:40:00,20,100148,200452,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000,6967000,2019-04-15 00:00:00,6967000,60
10785,2019-04-15 22:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,27743000,2019-04-15 00:00:00,27743000,60
10783,2019-04-15 22:40:00,20,100148,200519,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000,50000,2019-04-15 00:00:00,50000,60
10786,2019-04-15 22:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,15347000,2019-04-15 00:00:00,15347000,60
10791,2019-04-15 23:40:00,20,100374,201198,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,의류,79000,17668000,2019-04-15 00:00:00,17668000,80
10792,2019-04-15 23:40:00,20,100374,201199,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,의류,79000,13221000,2019-04-15 00:00:00,13221000,80
10801,2019-04-16 01:40:00,20,100025,200037,김병지 거미손 풀확장 일체형 코일카매트,생활용품,61800,15941000,2019-04-16 00:00:00,15941000,60
10807,2019-04-16 06:40:00,20,100347,201086,스피드랙 베이직 4단 1+1,생활용품,118000,23934000,2019-04-16 00:00:00,23934000,60
10806,2019-04-16 06:40:00,20,100347,201084,스피드랙 베이직 4단,생활용품,78000,2688000,2019-04-16 00:00:00,2688000,60
10812,2019-04-16 07:40:00,20,100613,201872,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,22369000,2019-04-16 00:00:00,22369000,60
10813,2019-04-16 07:40:00,20,100613,201876,푸마 드라이셀 치마레깅스 3종,속옷,59000,12205000,2019-04-16 00:00:00,12205000,60
10816,2019-04-16 08:40:00,20,100466,201432,디키즈 윈드브레이커1종,의류,44000,32073000,2019-04-16 00:00:00,32073000,60
10819,2019-04-16 09:40:00,20,100478,201453,파뷔에 항균도마 1+1세트,주방,49800,51509000,2019-04-16 00:00:00,51509000,60
10822,2019-04-16 10:40:00,20,100776,202269,뷰티플렉스 풍기인견 브라탑패키지,속옷,69900,46833000,2019-04-16 00:00:00,46833000,60
10833,2019-04-16 11:40:00,20,100837,202472,일시불  쿠쿠전기밥솥 6인용,주방,198000,11839000,2019-04-16 00:00:00,11839000,60
10834,2019-04-16 11:40:00,20,100837,202469,무이자 쿠쿠전기밥솥 6인용,주방,208000,7793000,2019-04-16 00:00:00,7793000,60
10831,2019-04-16 11:40:00,20,100837,202479,일시불 쿠쿠전기밥솥 10인용,주방,208000,17842000,2019-04-16 00:00:00,17842000,60
10832,2019-04-16 11:40:00,20,100837,202466,무이자 쿠쿠전기밥솥 10인용,주방,218000,14650000,2019-04-16 00:00:00,14650000,60
10837,2019-04-16 12:40:00,20,100492,201485,피시원 국내산 손질꽃게 7팩,농수축,59900,49763000,2019-04-16 00:00:00,49763000,60
10840,2019-04-16 13:40:00,20,100185,201963,2019 S/S 엘리자베스아덴 선글라스 2종,잡화,49900,46004000,2019-04-16 00:00:00,46004000,60
10845,2019-04-16 14:40:00,20,100251,200845,K-SWISS 남성에어핏트랙수트,의류,89000,34021000,2019-04-16 00:00:00,34021000,120
10846,2019-04-16 14:40:00,20,100251,200856,K-SWISS 여성에어핏트랙수트,의류,89000,13581000,2019-04-16 00:00:00,13581000,120
10851,2019-04-16 15:40:00,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,30136000,2019-04-16 00:00:00,30136000,60
10852,2019-04-16 15:40:00,20,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,14975000,2019-04-16 00:00:00,14975000,60
10855,2019-04-16 16:40:00,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,38924000,2019-04-16 00:00:00,38924000,60
10858,2019-04-16 17:40:00,20,100517,201584,해피콜  IH 진공 스텐 냄비 에디션,주방,119000,35497000,2019-04-16 00:00:00,35497000,60
10861,2019-04-16 18:40:00,20,100253,200864,안동간고등어 20팩,농수축,30900,50927000,2019-04-16 00:00:00,50927000,60
10864,2019-04-16 19:40:00,20,100808,202378,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,의류,69900,53006000,2019-04-16 00:00:00,53006000,60
10867,2019-04-16 20:40:00,20,100607,201879,푸마 드라이셀 퓨징 브라세트 패키지,속옷,139000,59153000,2019-04-16 00:00:00,59153000,60
10872,2019-04-16 21:40:00,20,100155,200555,일시불 LG전자 매직스페이스 냉장고,가전,1409000,15274000,2019-04-16 00:00:00,15274000,60
10873,2019-04-16 21:40:00,20,100155,200488,무이자 LG전자 매직스페이스 냉장고,가전,1549000,41974000,2019-04-16 00:00:00,41974000,60
10886,2019-04-16 22:40:00,20,100575,201738,일시불 삼성 UHD TV UN55NU7050F,가전,1000000,18058000,2019-04-16 00:00:00,18058000,60
10890,2019-04-16 22:40:00,20,100575,201746,일시불 삼성 UHD TV UN75NU7050F,가전,2700000,50000,2019-04-16 00:00:00,50000,60
10889,2019-04-16 22:40:00,20,100575,201688,무이자 삼성 UHD TV UN65NU7050F,가전,1800000,21817000,2019-04-16 00:00:00,21817000,60
10887,2019-04-16 22:40:00,20,100575,201685,무이자 삼성 UHD TV UN55NU7050F,가전,1080000,22878000,2019-04-16 00:00:00,22878000,60
10891,2019-04-16 22:40:00,20,100575,201692,무이자 삼성 UHD TV UN75NU7050F,가전,2880000,34914000,2019-04-16 00:00:00,34914000,60
10888,2019-04-16 22:40:00,20,100575,201742,일시불 삼성 UHD TV UN65NU7050F,가전,1700000,10297000,2019-04-16 00:00:00,10297000,60
10900,2019-04-16 23:40:00,20,100448,201387,일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,24817000,2019-04-16 00:00:00,24817000,60
10902,2019-04-16 23:40:00,20,100448,201388,일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,8972000,2019-04-16 00:00:00,8972000,60
10901,2019-04-16 23:40:00,20,100448,201380,무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,9011000,2019-04-16 00:00:00,9011000,60
10903,2019-04-16 23:40:00,20,100448,201381,무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,6829000,2019-04-16 00:00:00,6829000,60
10920,2019-04-17 00:40:00,20,100205,200719,(일)보루네오 유로탑 가죽 침대 킹,가구,689000,7638000,2019-04-17 00:00:00,7638000,60
10917,2019-04-17 00:40:00,20,100205,200700,(무)보루네오 유로탑 가죽 침대 슈퍼싱글,가구,649000,3621000,2019-04-17 00:00:00,3621000,60
10919,2019-04-17 00:40:00,20,100205,200701,(무)보루네오 유로탑 가죽 침대 퀸,가구,699000,3900000,2019-04-17 00:00:00,3900000,60
10916,2019-04-17 00:40:00,20,100205,200717,(일)보루네오 유로탑 가죽 침대 슈퍼싱글,가구,589000,3286000,2019-04-17 00:00:00,3286000,60
10918,2019-04-17 00:40:00,20,100205,200718,(일)보루네오 유로탑 가죽 침대 퀸,가구,639000,5323000,2019-04-17 00:00:00,5323000,60
10921,2019-04-17 00:40:00,20,100205,200702,(무)보루네오 유로탑 가죽 침대 킹,가구,749000,6243000,2019-04-17 00:00:00,6243000,60
10926,2019-04-17 01:40:00,20,100293,200951,일시불[가이거] 무빙스타 다이아몬드 워치,잡화,119000,9103000,2019-04-17 00:00:00,9103000,60
10927,2019-04-17 01:40:00,20,100293,200948,무이자[가이거] 무빙스타 다이아몬드 워치,잡화,129000,1903000,2019-04-17 00:00:00,1903000,60
10930,2019-04-17 06:40:00,20,100718,202105,로베르타 디 까메리노 수피마 코튼 프리컷 브라팬티,속옷,89900,27467000,2019-04-17 00:00:00,27467000,60
10933,2019-04-17 07:40:00,20,100329,201035,LG생활건강 건조기 시트 퍼퓸드몽드,생활용품,59800,28614000,2019-04-17 00:00:00,28614000,60
10939,2019-04-17 08:30:00,30,100735,202159,[안드레아바나]리얼카이만 악어 바디 숄더백,잡화,178000,9069000,2019-04-17 00:00:00,9069000,60
10938,2019-04-17 08:30:00,30,100735,202156,(무)[안드레아바나]리얼카이만 악어 토트백,잡화,458000,7833000,2019-04-17 00:00:00,7833000,60
10937,2019-04-17 08:30:00,30,100735,202157,(일)[안드레아바나]리얼카이만 악어 토트백,잡화,438000,10061000,2019-04-17 00:00:00,10061000,30
10940,2019-04-17 08:30:00,30,100735,202161,[안드레아바나]리얼카이만 악어 테일 숄더백,잡화,178000,1794000,2019-04-17 00:00:00,1794000,60
10945,2019-04-17 09:40:00,20,100374,201198,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,의류,79000,15992000,2019-04-17 00:00:00,15992000,60
10946,2019-04-17 09:40:00,20,100374,201199,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,의류,79000,15625000,2019-04-17 00:00:00,15625000,60
10949,2019-04-17 10:40:00,20,100185,201963,2019 S/S 엘리자베스아덴 선글라스 2종,잡화,49900,43518000,2019-04-17 00:00:00,43518000,60
10951,2019-04-17 11:30:00,30,100088,200235,에코라믹 컬링스톤프라이팬세트,주방,50900,48599000,2019-04-17 00:00:00,48599000,60
10954,2019-04-17 12:40:00,20,100362,201149,에이유플러스 슈퍼선스틱 1001(쇼퍼백),이미용,69900,26722000,2019-04-17 00:00:00,26722000,60
10957,2019-04-17 13:40:00,20,100478,201453,파뷔에 항균도마 1+1세트,주방,49800,36799000,2019-04-17 00:00:00,36799000,60
10960,2019-04-17 14:40:00,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,37718000,2019-04-17 00:00:00,37718000,60
10963,2019-04-17 15:40:00,20,100080,200219,아키 풀커버 라이크라 레이스 패키지(106차),속옷,89900,37042000,2019-04-17 00:00:00,37042000,60
10966,2019-04-17 16:40:00,20,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60900,42679000,2019-04-17 00:00:00,42679000,60
10969,2019-04-17 17:40:00,20,100704,202069,김정문의 섬진강 재첩국 11팩 3.3kg,농수축,39900,39543000,2019-04-17 00:00:00,39543000,60
10972,2019-04-17 18:40:00,20,100642,201961,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),농수축,49900,31316000,2019-04-17 00:00:00,31316000,60
10977,2019-04-17 19:40:00,20,100127,200344,뱅뱅 남성 아웃도어 팬츠3종(2019 S/S),의류,69900,39311000,2019-04-17 00:00:00,39311000,60
10978,2019-04-17 19:40:00,20,100127,200355,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),의류,69900,30468000,2019-04-17 00:00:00,30468000,60
10984,2019-04-17 20:40:00,20,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,18623000,2019-04-17 00:00:00,18623000,60
10983,2019-04-17 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,25034000,2019-04-17 00:00:00,25034000,60
11001,2019-04-17 21:40:00,20,100148,200501,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,19264000,2019-04-17 00:00:00,19264000,60
11004,2019-04-17 21:40:00,20,100148,200443,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000,19091000,2019-04-17 00:00:00,19091000,60
11003,2019-04-17 21:40:00,20,100148,200510,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000,54569000,2019-04-17 00:00:00,54569000,60
11002,2019-04-17 21:40:00,20,100148,200434,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000,17653000,2019-04-17 00:00:00,17653000,60
11006,2019-04-17 21:40:00,20,100148,200452,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000,50000,2019-04-17 00:00:00,50000,60
11008,2019-04-17 21:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,22983000,2019-04-17 00:00:00,22983000,60
11005,2019-04-17 21:40:00,20,100148,200519,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000,50000,2019-04-17 00:00:00,50000,60
11007,2019-04-17 21:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,6992000,2019-04-17 00:00:00,6992000,60
11014,2019-04-17 22:40:00,20,100251,200856,K-SWISS 여성에어핏트랙수트,의류,89000,21422000,2019-04-17 00:00:00,21422000,60
11013,2019-04-17 22:40:00,20,100251,200845,K-SWISS 남성에어핏트랙수트,의류,89000,46993000,2019-04-17 00:00:00,46993000,60
11028,2019-04-17 23:40:00,20,100500,201504,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,549000,5446000,2019-04-17 00:00:00,5446000,60
11027,2019-04-17 23:40:00,20,100500,201510,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,499000,11090000,2019-04-17 00:00:00,11090000,60
