,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액,날짜,이익,누적노출
10434,2019-04-12 22:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,20826000,2019-04-12 00:00:00,6942000,60
10664,2019-04-14 23:00:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,27719000,2019-04-14 00:00:00,6917000,60
10785,2019-04-15 22:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,27743000,2019-04-15 00:00:00,20751000,60
11007,2019-04-17 21:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,6992000,2019-04-17 00:00:00,25000,60
11279,2019-04-19 22:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,20802000,2019-04-19 00:00:00,20752000,60
11493,2019-04-21 23:00:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,50000,2019-04-21 00:00:00,0,60
11961,2019-04-25 22:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,50000,2019-04-25 00:00:00,-13859000,60
12053,2019-04-26 20:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,50000,2019-04-26 00:00:00,-13834000,60
12278,2019-04-28 23:00:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,20802000,2019-04-28 00:00:00,13835000,60
12591,2019-05-01 23:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,25924000,2019-05-01 00:00:00,19411000,60
12828,2019-05-03 22:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,6513000,2019-05-03 00:00:00,0,60
12886,2019-05-04 09:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,6513000,2019-05-04 00:00:00,6463000,60
13093,2019-05-05 22:00:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,25970000,2019-05-05 00:00:00,12995000,60
13226,2019-05-06 21:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,19438000,2019-05-06 00:00:00,6440000,120
13481,2019-05-08 22:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,6513000,2019-05-08 00:00:00,6463000,60
13854,2019-05-11 22:00:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,25901000,2019-05-11 00:00:00,19365000,60
13982,2019-05-12 21:00:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,12975000,2019-05-12 00:00:00,-23000,60
14128,2019-05-13 21:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,6513000,2019-05-13 00:00:00,0,60
14502,2019-05-16 22:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,12975000,2019-05-16 00:00:00,6462000,60
14704,2019-05-18 21:00:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,6513000,2019-05-18 00:00:00,-23000,60
14817,2019-05-19 22:00:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,6513000,2019-05-19 00:00:00,-6462000,60
14947,2019-05-20 21:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,50000,2019-05-20 00:00:00,0,60
15081,2019-05-21 22:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,19438000,2019-05-21 00:00:00,12925000,60
15278,2019-05-23 21:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,6513000,2019-05-23 00:00:00,0,60
15515,2019-05-25 23:00:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,12998000,2019-05-25 00:00:00,-12903000,60
15613,2019-05-26 21:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,6513000,2019-05-26 00:00:00,0,60
16319,2019-06-02 22:00:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,18846000,2019-06-02 00:00:00,12508000,60
16887,2019-06-07 22:40:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,50000,2019-06-07 00:00:00,0,60
17079,2019-06-09 22:00:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,12625000,2019-06-09 00:00:00,-6221000,60
7605,2019-03-18 23:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,7912000,2019-03-18 00:00:00,-7862000,60
8716,2019-03-29 21:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-03-29 00:00:00,-15724000,60
8981,2019-03-31 23:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,7912000,2019-03-31 00:00:00,-7887000,60
9088,2019-04-01 22:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,15347000,2019-04-01 00:00:00,-7636000,60
9229,2019-04-02 23:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,15322000,2019-04-02 00:00:00,0,60
9469,2019-04-04 23:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-04-04 00:00:00,-7636000,60
9705,2019-04-06 22:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,15347000,2019-04-06 00:00:00,7661000,60
9852,2019-04-07 23:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,22983000,2019-04-07 00:00:00,15297000,60
9970,2019-04-08 21:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,7686000,2019-04-08 00:00:00,-7661000,60
10184,2019-04-10 22:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-04-10 00:00:00,0,60
10435,2019-04-12 22:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,15322000,2019-04-12 00:00:00,-25000,60
10665,2019-04-14 23:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,15322000,2019-04-14 00:00:00,15272000,60
10786,2019-04-15 22:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,15347000,2019-04-15 00:00:00,7636000,60
11008,2019-04-17 21:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,22983000,2019-04-17 00:00:00,15297000,60
11280,2019-04-19 22:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-04-19 00:00:00,0,60
11494,2019-04-21 23:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,23008000,2019-04-21 00:00:00,15297000,60
11962,2019-04-25 22:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,7711000,2019-04-25 00:00:00,-15272000,60
12054,2019-04-26 20:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-04-26 00:00:00,-7661000,60
12279,2019-04-28 23:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,7686000,2019-04-28 00:00:00,7636000,60
12592,2019-05-01 23:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,42880000,2019-05-01 00:00:00,28561000,60
12829,2019-05-03 22:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,14319000,2019-05-03 00:00:00,7135000,60
12887,2019-05-04 09:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-05-04 00:00:00,0,60
13094,2019-05-05 22:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,7184000,2019-05-05 00:00:00,0,60
13227,2019-05-06 21:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-05-06 00:00:00,0,120
13482,2019-05-08 22:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-05-08 00:00:00,0,60
13855,2019-05-11 22:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-05-11 00:00:00,-14269000,60
13983,2019-05-12 21:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,14319000,2019-05-12 00:00:00,7135000,60
14129,2019-05-13 21:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-05-13 00:00:00,-14292000,60
14503,2019-05-16 22:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,7184000,2019-05-16 00:00:00,7134000,60
14705,2019-05-18 21:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,14319000,2019-05-18 00:00:00,0,60
14818,2019-05-19 22:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-05-19 00:00:00,0,60
14948,2019-05-20 21:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,7184000,2019-05-20 00:00:00,-24000,60
15082,2019-05-21 22:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,7184000,2019-05-21 00:00:00,-24000,60
15279,2019-05-23 21:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-05-23 00:00:00,0,60
15516,2019-05-25 23:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,7184000,2019-05-25 00:00:00,0,60
15614,2019-05-26 21:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-05-26 00:00:00,-14315000,60
16320,2019-06-02 22:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,6966000,2019-06-02 00:00:00,6916000,60
16888,2019-06-07 22:40:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,6966000,2019-06-07 00:00:00,6916000,60
17080,2019-06-09 22:00:00,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,50000,2019-06-09 00:00:00,-34627000,60
7624,2019-03-19 08:30:00,30,100240,200814,키친아트 스마트뷰 스텐밀폐용기 20종,주방,119000,35291000,2019-03-19 00:00:00,7749000,60
8550,2019-03-28 09:30:00,30,100240,200814,키친아트 스마트뷰 스텐밀폐용기 20종,주방,119000,41115000,2019-03-28 00:00:00,11140000,60
19836,2019-07-07 08:30:00,30,100240,200814,키친아트 스마트뷰 스텐밀폐용기 20종,주방,119000,79620000,2019-07-07 00:00:00,41115000,60
20961,2019-07-17 09:30:00,30,100240,200814,키친아트 스마트뷰 스텐밀폐용기 20종,주방,119000,54197000,2019-07-17 00:00:00,33342000,60
24456,2019-08-18 08:30:00,30,100240,200814,키친아트 스마트뷰 스텐밀폐용기 20종,주방,119000,69009000,2019-08-18 00:00:00,27607000,60
29161,2019-10-02 12:30:00,30,100240,200814,키친아트 스마트뷰 스텐밀폐용기 20종,주방,119000,53819000,2019-10-02 00:00:00,30034000,60
7625,2019-03-19 08:30:00,30,100240,200816,키친아트 스마트뷰 스텐밀폐용기 9종,주방,89000,1402000,2019-03-19 00:00:00,310000,60
8551,2019-03-28 09:30:00,30,100240,200816,키친아트 스마트뷰 스텐밀폐용기 9종,주방,89000,395000,2019-03-28 00:00:00,0,60
19837,2019-07-07 08:30:00,30,100240,200816,키친아트 스마트뷰 스텐밀폐용기 9종,주방,89000,3942000,2019-07-07 00:00:00,2587000,60
20962,2019-07-17 09:30:00,30,100240,200816,키친아트 스마트뷰 스텐밀폐용기 9종,주방,89000,2932000,2019-07-17 00:00:00,2233000,60
24457,2019-08-18 08:30:00,30,100240,200816,키친아트 스마트뷰 스텐밀폐용기 9종,주방,89000,3538000,2019-08-18 00:00:00,1912000,60
29162,2019-10-02 12:30:00,30,100240,200816,키친아트 스마트뷰 스텐밀폐용기 9종,주방,89000,2493000,2019-10-02 00:00:00,2093000,60
7772,2019-03-20 16:40:00,20,100149,200546,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,42705000,2019-03-20 00:00:00,34136000,60
7889,2019-03-21 20:40:00,20,100149,200546,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,25627000,2019-03-21 00:00:00,17058000,60
8077,2019-03-23 12:40:00,20,100149,200546,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,12829000,2019-03-23 00:00:00,-17097000,60
8755,2019-03-30 07:40:00,20,100149,200546,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,12829000,2019-03-30 00:00:00,-39000,60
8922,2019-03-31 17:40:00,20,100149,200546,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,17108000,2019-03-31 00:00:00,0,60
9115,2019-04-02 00:40:00,20,100149,200546,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,8569000,2019-04-02 00:00:00,-4260000,60
9272,2019-04-03 11:40:00,20,100149,200546,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,50000,2019-04-03 00:00:00,-8519000,60
9394,2019-04-04 12:40:00,20,100149,200546,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,8569000,2019-04-04 00:00:00,4356000,60
9531,2019-04-05 13:40:00,20,100149,200546,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,4310000,2019-04-05 00:00:00,-4259000,60
9642,2019-04-06 14:40:00,20,100149,200546,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,21310000,2019-04-06 00:00:00,12741000,60
7773,2019-03-20 16:40:00,20,100149,200479,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,35580000,2019-03-20 00:00:00,8887000,60
7890,2019-03-21 20:40:00,20,100149,200479,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,48940000,2019-03-21 00:00:00,17833000,60
8078,2019-03-23 12:40:00,20,100149,200479,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,13371000,2019-03-23 00:00:00,-8849000,60
8756,2019-03-30 07:40:00,20,100149,200479,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,17844000,2019-03-30 00:00:00,19000,60
8923,2019-03-31 17:40:00,20,100149,200479,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,22278000,2019-03-31 00:00:00,8887000,60
9116,2019-04-02 00:40:00,20,100149,200479,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,22220000,2019-04-02 00:00:00,22170000,60
9273,2019-04-03 11:40:00,20,100149,200479,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,17805000,2019-04-03 00:00:00,4414000,60
9395,2019-04-04 12:40:00,20,100149,200479,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,26693000,2019-04-04 00:00:00,13283000,60
9532,2019-04-05 13:40:00,20,100149,200479,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,4484000,2019-04-05 00:00:00,-17755000,60
9643,2019-04-06 14:40:00,20,100149,200479,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,26615000,2019-04-06 00:00:00,17678000,60
7774,2019-03-20 16:40:00,20,100149,200423,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,50000,2019-03-20 00:00:00,0,60
7891,2019-03-21 20:40:00,20,100149,200423,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,3729000,2019-03-21 00:00:00,20000,60
8079,2019-03-23 12:40:00,20,100149,200423,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,50000,2019-03-23 00:00:00,0,60
8757,2019-03-30 07:40:00,20,100149,200423,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,50000,2019-03-30 00:00:00,0,60
8924,2019-03-31 17:40:00,20,100149,200423,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,50000,2019-03-31 00:00:00,-7338000,60
9117,2019-04-02 00:40:00,20,100149,200423,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,11047000,2019-04-02 00:00:00,10997000,60
9274,2019-04-03 11:40:00,20,100149,200423,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,3709000,2019-04-03 00:00:00,3659000,60
9396,2019-04-04 12:40:00,20,100149,200423,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,3709000,2019-04-04 00:00:00,3659000,60
9533,2019-04-05 13:40:00,20,100149,200423,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,50000,2019-04-05 00:00:00,0,60
9644,2019-04-06 14:40:00,20,100149,200423,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,3709000,2019-04-06 00:00:00,0,60
7775,2019-03-20 16:40:00,20,100149,200478,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,11570000,2019-03-20 00:00:00,-19000,60
7892,2019-03-21 20:40:00,20,100149,200478,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,3903000,2019-03-21 00:00:00,-3814000,60
8080,2019-03-23 12:40:00,20,100149,200478,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,7736000,2019-03-23 00:00:00,3852000,60
8758,2019-03-30 07:40:00,20,100149,200478,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,11551000,2019-03-30 00:00:00,3834000,60
8925,2019-03-31 17:40:00,20,100149,200478,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,7736000,2019-03-31 00:00:00,0,60
9118,2019-04-02 00:40:00,20,100149,200478,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,50000,2019-04-02 00:00:00,0,60
9275,2019-04-03 11:40:00,20,100149,200478,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,3884000,2019-04-03 00:00:00,3834000,60
9397,2019-04-04 12:40:00,20,100149,200478,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,3884000,2019-04-04 00:00:00,-3872000,60
9534,2019-04-05 13:40:00,20,100149,200478,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,50000,2019-04-05 00:00:00,-7706000,60
9645,2019-04-06 14:40:00,20,100149,200478,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,11492000,2019-04-06 00:00:00,11442000,60
7852,2019-03-21 10:40:00,20,100578,201766,일시불 삼성 블루스카이 공기청정기 7000 AX80R7580WDD,가전,779000,12402000,2019-03-21 00:00:00,-4940000,60
8171,2019-03-24 12:40:00,20,100578,201766,일시불 삼성 블루스카이 공기청정기 7000 AX80R7580WDD,가전,779000,9963000,2019-03-24 00:00:00,4972000,60
7853,2019-03-21 10:40:00,20,100578,201714,무이자 삼성 블루스카이 공기청정기 7000 AX80R7580WDD,가전,809000,38679000,2019-03-21 00:00:00,15465000,60
8172,2019-03-24 12:40:00,20,100578,201714,무이자 삼성 블루스카이 공기청정기 7000 AX80R7580WDD,가전,809000,18049000,2019-03-24 00:00:00,15432000,60
7953,2019-03-22 10:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,66984000,2019-03-22 00:00:00,32550000,60
8160,2019-03-24 10:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,89692000,2019-03-24 00:00:00,54480000,60
8300,2019-03-25 15:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,68262000,2019-03-25 00:00:00,37984000,60
8372,2019-03-26 09:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,67299000,2019-03-26 00:00:00,35137000,60
8556,2019-03-28 11:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,56690000,2019-03-28 00:00:00,27236000,60
8668,2019-03-29 15:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,50035000,2019-03-29 00:00:00,18257000,60
9028,2019-04-01 15:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,54852000,2019-04-01 00:00:00,27351000,60
9150,2019-04-02 11:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,54607000,2019-04-02 00:00:00,23993000,60
9283,2019-04-03 14:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,43291000,2019-04-03 00:00:00,8846000,60
9385,2019-04-04 11:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,50465000,2019-04-04 00:00:00,24892000,60
9633,2019-04-06 13:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,66276000,2019-04-06 00:00:00,39767000,60
9916,2019-04-08 12:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,44641000,2019-04-08 00:00:00,18970000,60
10010,2019-04-09 09:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,53650000,2019-04-09 00:00:00,26780000,60
10611,2019-04-14 14:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,75024000,2019-04-14 00:00:00,32489000,60
10684,2019-04-15 07:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,43737000,2019-04-15 00:00:00,18932000,60
11214,2019-04-19 15:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,66818000,2019-04-19 00:00:00,32942000,60
12094,2019-04-27 08:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,91236000,2019-04-27 00:00:00,40763000,60
12326,2019-04-29 14:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,60534000,2019-04-29 00:00:00,14549000,60
12527,2019-05-01 14:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,70840000,2019-05-01 00:00:00,25322000,60
12903,2019-05-04 13:30:00,30,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,73514000,2019-05-04 00:00:00,40735000,110
